상호명,시군구명,행정동명,place_id,lat,lng,작성자,평점,리뷰,작성일,언어
커피볶는아침,광진구,구의1동,%EB%84%A4%EC%8A%A4%ED%94%84%EB%A0%88%EC%86%8C%EB%B6%80%ED%8B%B0%ED%81%AC+%EB%A1%AF%EB%8D%B0%EB%B0%B1%ED%99%94%EC%A0%90%EC%9E%A0%EC%8B%A4%EC%A0%90,,,손형배,5,대단히 친절하였고 네스프레소 이미지에 맞게 매장도 고급스럽고 종업원분들의 손님대하는 태도도 최고였슴. 대우받는 느낌을 받았슴,3년 전,ko
커피볶는아침,광진구,구의1동,%EB%84%A4%EC%8A%A4%ED%94%84%EB%A0%88%EC%86%8C%EB%B6%80%ED%8B%B0%ED%81%AC+%EB%A1%AF%EB%8D%B0%EB%B0%B1%ED%99%94%EC%A0%90%EC%9E%A0%EC%8B%A4%EC%A0%90,,,GIBEOM SEONG,5,친절한 응대와 편하게 캡슐과 머신을 둘러볼수 있어 늘 이용하고 있어요,5년 전,ko
커피볶는아침,광진구,구의1동,%EB%84%A4%EC%8A%A4%ED%94%84%EB%A0%88%EC%86%8C%EB%B6%80%ED%8B%B0%ED%81%AC+%EB%A1%AF%EB%8D%B0%EB%B0%B1%ED%99%94%EC%A0%90%EC%9E%A0%EC%8B%A4%EC%A0%90,,,Han Kyu Cho (Sohigh),5,버츄오는 캡슐을 부티크에서만 사야해서 좀 불편 합니다. 그래도 품질은 만족해요.,4년 전,ko
커피볶는아침,광진구,구의1동,%EB%84%A4%EC%8A%A4%ED%94%84%EB%A0%88%EC%86%8C%EB%B6%80%ED%8B%B0%ED%81%AC+%EB%A1%AF%EB%8D%B0%EB%B0%B1%ED%99%94%EC%A0%90%EC%9E%A0%EC%8B%A4%EC%A0%90,,,정해옥,5,친절한 안내와 거리두기도 잘 하고 있어서 너무 좋았어요^^,4년 전,ko
커피볶는아침,광진구,구의1동,%EB%84%A4%EC%8A%A4%ED%94%84%EB%A0%88%EC%86%8C%EB%B6%80%ED%8B%B0%ED%81%AC+%EB%A1%AF%EB%8D%B0%EB%B0%B1%ED%99%94%EC%A0%90%EC%9E%A0%EC%8B%A4%EC%A0%90,,,천룡,4,시음을 하고 구매도 가능한데 친절하고 다양한 상품으로 강추,5년 전,ko
커피볶는아침,광진구,구의1동,%EB%84%A4%EC%8A%A4%ED%94%84%EB%A0%88%EC%86%8C%EB%B6%80%ED%8B%B0%ED%81%AC+%EB%A1%AF%EB%8D%B0%EB%B0%B1%ED%99%94%EC%A0%90%EC%9E%A0%EC%8B%A4%EC%A0%90,,,hye-rim lee,4,"커피많고,회전이빠릅니다.친절해서구매하기도좋습니다",3년 전,ko
커피썸,광진구,자양4동,%EC%B5%9C%EA%B0%80%EC%BB%A4%ED%94%BC+%EC%9E%90%EC%96%91%EC%A0%90,,,SHIHO,5,8년이상 다니고 있는 카페. 그 맛을 치켜주셔서 😊감사합니다.,3달 전,ko
커피썸,광진구,자양4동,%EC%B5%9C%EA%B0%80%EC%BB%A4%ED%94%BC+%EC%9E%90%EC%96%91%EC%A0%90,,,이유현,5,맛있는 원두로 내린 아메리카노를 합리적인 가격에 즐길 수 있다. 매장 내 선곡도 좋은 편이고 커피를 얼린 얼음을 넣어주는 것도 좋다,1년 전,ko
커피썸,광진구,자양4동,%EC%B5%9C%EA%B0%80%EC%BB%A4%ED%94%BC+%EC%9E%90%EC%96%91%EC%A0%90,,,J.A O,5,빌라의 주차장 공간을 예쁘게 꾸민듯해요. 커피도 다양하고(자부심 뿜뿜) 당근.호두 케이크 맛났어요. 커피맛집,4달 전,ko
커피썸,광진구,자양4동,%EC%B5%9C%EA%B0%80%EC%BB%A4%ED%94%BC+%EC%9E%90%EC%96%91%EC%A0%90,,,정나혜,5,"커피는 당연히 맛있고, 여름엔 팥빙수도 최고예요🍧👍🏻",4달 전,ko
커피썸,광진구,자양4동,%EC%B5%9C%EA%B0%80%EC%BB%A4%ED%94%BC+%EC%9E%90%EC%96%91%EC%A0%90,,,최윤상,4,"조용하고 편안한 분위기. 선택의 폭이 넓고 맛있는 커피, 깔끔한 디저트.",5년 전,ko
커피썸,광진구,자양4동,%EC%B5%9C%EA%B0%80%EC%BB%A4%ED%94%BC+%EC%9E%90%EC%96%91%EC%A0%90,,,Taeyoon Kwon,5,"동네에서 소소한 커피를 즐기기 위해 멀리 걸어서라도 오는 집. 커피 맛이 가끔 변하기도 해서 커피 향이 좀 더 강해졌으면 하지만, 커피 프라이드 있으실 법한 맛이라 커알못은 짜져 있겠습니다. 커피와 디저트 맛있어요. 가끔 2층 고양이가 출몰하는 이벤트가 발생하니 심장주의!",5년 전,ko
커피썸,광진구,자양4동,%EC%B5%9C%EA%B0%80%EC%BB%A4%ED%94%BC+%EC%9E%90%EC%96%91%EC%A0%90,,,Calvin Candy,5,"아늑하고 조용한 분위기 넓고 쾌적한 공간, 괜찮은 퀄리티와 정성으로 음료 제공.",5년 전,ko
커피썸,광진구,자양4동,%EC%B5%9C%EA%B0%80%EC%BB%A4%ED%94%BC+%EC%9E%90%EC%96%91%EC%A0%90,,,Dooho Cho,5,커피는 물론이고 여름엔 밍크팥빙수도 훌륭한 선택지임,1년 전,ko
커피썸,광진구,자양4동,%EC%B5%9C%EA%B0%80%EC%BB%A4%ED%94%BC+%EC%9E%90%EC%96%91%EC%A0%90,,,아아,5,커피도 맛있구 빙수도 맛있어요. 갠적으로 빙수 설*보다 더 맛있음,4년 전,ko
커피썸,광진구,자양4동,%EC%B5%9C%EA%B0%80%EC%BB%A4%ED%94%BC+%EC%9E%90%EC%96%91%EC%A0%90,,,김현주,3,커피맛은 일반적. 의자와 테이블의 높이가 불편했던곳,4년 전,ko
컴포즈커피광진,광진구,구의2동,%EB%B9%9B%EC%9D%98%EB%9D%BC%EC%9A%B4%EC%A7%80,,,최호영,5,"워커힐 안의 라운지 빛의 시어터를 방문한 티켓이 있으면 10% 할인이 된다. 시어터와 연관한 음료나 디저트를 라인업에 올리고 있지만, 토요일 오후에 방문하여 고를 수 있는 디저트가 없어서 아쉬웠음. 한강 전망이 좋고 쾌적한 까페, 라운지.",4달 전,ko
컴포즈커피광진,광진구,구의2동,%EB%B9%9B%EC%9D%98%EB%9D%BC%EC%9A%B4%EC%A7%80,,,Yoonhyung “Yestin” LEE,5,뭔가 미술관 같은 느낌이 나는구나 했더니 입구에 Cafe & Gallery라고 써 있고 미술작품도 몇 개 있었다 한강쪽 자리는 이미 꽉 찼지만 안쪽 자리도 넓직하고 편안하다,5달 전,ko
컴포즈커피광진,광진구,구의2동,%EB%B9%9B%EC%9D%98%EB%9D%BC%EC%9A%B4%EC%A7%80,,,JH LEE,4,"워커힐 호텔에 엄청난 한강뷰를 갖고있는 카페를 이제서야 알게 되었습니다. 10시에 오픈하고 잠봉뵈르 KRW 14000 , 과카몰리 샌드위치 KRW 13000 주문했고 빛의 씨어터 공연을 보고와서 옥순봉도 명함과 같이 나오는 먹라떼를 주문했습니다. 한강 방향 창문은 손님들로 금방 자리가 찹니다.",1년 전,ko
컴포즈커피광진,광진구,구의2동,%EB%B9%9B%EC%9D%98%EB%9D%BC%EC%9A%B4%EC%A7%80,,,WILLIAM BAEK,5,항상 기분 좋은 경험 하고 가는 곳입니다. 사람이 적은날 가면 더 좋아요 요새 카페들이 다 비싼데 이 뷰에 9000원 언저리의 음료를 마실 수 있으니 매우 좋습니다. 직원 분들도 매우 친절하고 강추 하는 곳입니다. 꿀팁 : 한강뷰 보이는 자리들은 불편해서 안쪽 의자 자리가 좋아요,2년 전,ko
컴포즈커피광진,광진구,구의2동,%EB%B9%9B%EC%9D%98%EB%9D%BC%EC%9A%B4%EC%A7%80,,,Eunice Kim,5,"평일 낮에 가니까 사람 없고 좋았음 날좋은 날에 가면 좋음! 쫘르륵 일자로 있는 창가자리보다 안쪽에 있는 소파자리가 더 편하고 좋았음 휘낭시에는 많이 기름진 편이지만 바삭하고, 카프레제는 생각했던거랑 다른 비주얼이지만 나쁘지 않게 먹었음 잠봉뵈르는 빵이 좀 아쉽긴 했는데 그럭저럭 나쁘지 않았음 공간도 넓고 갤러리도 같이 운영중이라 이것저것 구경하기도 좋았음",2년 전,ko
컴포즈커피광진,광진구,구의2동,%EB%B9%9B%EC%9D%98%EB%9D%BC%EC%9A%B4%EC%A7%80,,,홍성우,5,"워커힐 호탤 내에 위치한 카페. 빛의 씨에터 옆에 위치해 있으며, 빛의 씨에터 예매권이나 입장권이 있으면 10% 할인이 됩니다. 이곳에서는 한강의 뷰를 감상할 수 있는 나름 멋진 뷰를 가진 곳입니다.",1년 전,ko
컴포즈커피광진,광진구,구의2동,%EB%B9%9B%EC%9D%98%EB%9D%BC%EC%9A%B4%EC%A7%80,,,김승현 (SeuKim),4,탁트인 전망이 참 좋고 낮시간에 여유있는 사람들이 참 많으시네요 몰랐ㅋ. 2024.10.,1년 전,ko
컴포즈커피광진,광진구,구의2동,%EB%B9%9B%EC%9D%98%EB%9D%BC%EC%9A%B4%EC%A7%80,,,Wine and Music,5,한강 전망이 뛰어나고 커피 맛도 좋다.,9달 전,ko
컴포즈커피광진,광진구,구의2동,%EB%B9%9B%EC%9D%98%EB%9D%BC%EC%9A%B4%EC%A7%80,,,Simon Kim,5,한강뷰가 너무 좋아요,2달 전,ko
컴포즈커피광진,광진구,구의2동,%EB%B9%9B%EC%9D%98%EB%9D%BC%EC%9A%B4%EC%A7%80,,,HONGSEOK LIM,5,전망이 정말 좋다! 전시 감상 후 전망을 보면서 커피한잔 굿👍,2년 전,ko
크림베이글,광진구,화양동,%ED%81%AC%EB%A6%BC%EB%B2%A0%EC%9D%B4%EA%B8%80,,,Emilien Boisvert,5,훌륭한 베이글! 쫄깃하고 쫄깃쫄깃!,1년 전,ko
타래퀸,광진구,군자동,%EB%B9%9B%EC%9D%98%EB%9D%BC%EC%9A%B4%EC%A7%80,,,최호영,5,"워커힐 안의 라운지 빛의 시어터를 방문한 티켓이 있으면 10% 할인이 된다. 시어터와 연관한 음료나 디저트를 라인업에 올리고 있지만, 토요일 오후에 방문하여 고를 수 있는 디저트가 없어서 아쉬웠음. 한강 전망이 좋고 쾌적한 까페, 라운지.",4달 전,ko
타래퀸,광진구,군자동,%EB%B9%9B%EC%9D%98%EB%9D%BC%EC%9A%B4%EC%A7%80,,,Yoonhyung “Yestin” LEE,5,뭔가 미술관 같은 느낌이 나는구나 했더니 입구에 Cafe & Gallery라고 써 있고 미술작품도 몇 개 있었다 한강쪽 자리는 이미 꽉 찼지만 안쪽 자리도 넓직하고 편안하다,5달 전,ko
타래퀸,광진구,군자동,%EB%B9%9B%EC%9D%98%EB%9D%BC%EC%9A%B4%EC%A7%80,,,JH LEE,4,"워커힐 호텔에 엄청난 한강뷰를 갖고있는 카페를 이제서야 알게 되었습니다. 10시에 오픈하고 잠봉뵈르 KRW 14000 , 과카몰리 샌드위치 KRW 13000 주문했고 빛의 씨어터 공연을 보고와서 옥순봉도 명함과 같이 나오는 먹라떼를 주문했습니다. 한강 방향 창문은 손님들로 금방 자리가 찹니다.",1년 전,ko
타래퀸,광진구,군자동,%EB%B9%9B%EC%9D%98%EB%9D%BC%EC%9A%B4%EC%A7%80,,,WILLIAM BAEK,5,항상 기분 좋은 경험 하고 가는 곳입니다. 사람이 적은날 가면 더 좋아요 요새 카페들이 다 비싼데 이 뷰에 9000원 언저리의 음료를 마실 수 있으니 매우 좋습니다. 직원 분들도 매우 친절하고 강추 하는 곳입니다. 꿀팁 : 한강뷰 보이는 자리들은 불편해서 안쪽 의자 자리가 좋아요,2년 전,ko
타래퀸,광진구,군자동,%EB%B9%9B%EC%9D%98%EB%9D%BC%EC%9A%B4%EC%A7%80,,,Eunice Kim,5,"평일 낮에 가니까 사람 없고 좋았음 날좋은 날에 가면 좋음! 쫘르륵 일자로 있는 창가자리보다 안쪽에 있는 소파자리가 더 편하고 좋았음 휘낭시에는 많이 기름진 편이지만 바삭하고, 카프레제는 생각했던거랑 다른 비주얼이지만 나쁘지 않게 먹었음 잠봉뵈르는 빵이 좀 아쉽긴 했는데 그럭저럭 나쁘지 않았음 공간도 넓고 갤러리도 같이 운영중이라 이것저것 구경하기도 좋았음",2년 전,ko
타래퀸,광진구,군자동,%EB%B9%9B%EC%9D%98%EB%9D%BC%EC%9A%B4%EC%A7%80,,,홍성우,5,"워커힐 호탤 내에 위치한 카페. 빛의 씨에터 옆에 위치해 있으며, 빛의 씨에터 예매권이나 입장권이 있으면 10% 할인이 됩니다. 이곳에서는 한강의 뷰를 감상할 수 있는 나름 멋진 뷰를 가진 곳입니다.",1년 전,ko
타래퀸,광진구,군자동,%EB%B9%9B%EC%9D%98%EB%9D%BC%EC%9A%B4%EC%A7%80,,,김승현 (SeuKim),4,탁트인 전망이 참 좋고 낮시간에 여유있는 사람들이 참 많으시네요 몰랐ㅋ. 2024.10.,1년 전,ko
타래퀸,광진구,군자동,%EB%B9%9B%EC%9D%98%EB%9D%BC%EC%9A%B4%EC%A7%80,,,Wine and Music,5,한강 전망이 뛰어나고 커피 맛도 좋다.,9달 전,ko
타래퀸,광진구,군자동,%EB%B9%9B%EC%9D%98%EB%9D%BC%EC%9A%B4%EC%A7%80,,,Simon Kim,5,한강뷰가 너무 좋아요,2달 전,ko
타래퀸,광진구,군자동,%EB%B9%9B%EC%9D%98%EB%9D%BC%EC%9A%B4%EC%A7%80,,,HONGSEOK LIM,5,전망이 정말 좋다! 전시 감상 후 전망을 보면서 커피한잔 굿👍,2년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,파라파라팡팡팡,5,좋아요 자리도 편하고 24시인게 제일 좋음ㅎㅎ,6년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,Hoonmin Kim,4,테이블이 많아서 자리 걱정은 필요없음. 맛은 평범. 직원들은 살짝 불친절한 편.,6년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,김동혁,4,2층 좋긴한데 흡연실 담배냄새가 바깥까지 나오는거 같아요,6년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,HS BAE,4,공부하기 좋은대 4층담배냄새 심해요,수정일: 5년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,이근환,5,공부하기 좋음 게다가 24시 개꿀,6년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,Kyle Bae,5,24시간이라 좋아요,6년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,P.N,5,P.N지역 가이드 · 6년 전 좋아요♡,6년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,정문철,5,정문철지역 가이드 · 5년 전 좋아요,5년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,won ha lim,5,"가족, 친구들과 함께 쉬기에 정말 좋은 곳이었습니다. 음식이나 음료 사진 촬영이 금지되어 있어서 사진을 올릴 수가 없네요... 아쉽지만 직원분들이 정말 친절하고 따뜻한 마음을 가지고 계셔서 정말 좋았습니다. 시설도 깨끗하고, 가격도 적당하고, 친환경적인 면도 느낄 수 있었습니다. 그리고 가장 중요한 점 중 하나는 화장실이 정말 깨끗하고 최고였어요!!!",6년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,Sungmin Moon,4,Sungmin Moon지역 가이드 · 4년 전,4년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,안승윤,4,4년 전,4년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,방석민,5,방석민지역 가이드 · 리뷰 6개5년 전,5년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,오민영,5,오민영5년 전,5년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,청진향,2,청진향지역 가이드 · 5년 전,5년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,전다니엘,4,전다니엘리뷰 7개5년 전,5년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,김두환,3,김두환지역 가이드 · 리뷰 13개5년 전,5년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,Doohyun Sung (Have),4,"Doohyun Sung (Have)지역 가이드 · 리뷰 584개 · 사진 1,545장5년 전",5년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,고준영,2,고준영지역 가이드 · 6년 전,6년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,WH Cho,5,WH Cho6년 전,6년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,배인혁,5,배인혁지역 가이드 · 6년 전,6년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,Mukhammad Bobur Pakhriev,5,Mukhammad Bobur Pakhriev리뷰 1개6년 전,6년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,손석희,5,손석희리뷰 2개6년 전,6년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,陰陽術士,5,"陰陽術士지역 가이드 · 리뷰 82개 · 사진 2,489장6년 전",6년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,김경화 (좋은생각),3,김경화 (좋은생각)지역 가이드 · 6년 전,6년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,강슬기,4,강슬기6년 전,6년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,Young patrick Kim,4,Young patrick Kim지역 가이드 · 6년 전,6년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,최상희,5,최상희6년 전,6년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,캡틴아메리카,4,캡틴아메리카지역 가이드 · 6년 전,6년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,대마왕몽쉘 (몽쉘대마왕),4,대마왕몽쉘 (몽쉘대마왕)지역 가이드 · 리뷰 10개6년 전,6년 전,ko
탐앤탐스어린이대공원역점,광진구,군자동,%ED%83%90%EC%95%A4%ED%83%90%EC%8A%A4+%EC%96%B4%EB%A6%B0%EC%9D%B4%EB%8C%80%EA%B3%B5%EC%9B%90%EC%A0%90,,,nk n,4,nk n지역 가이드 · 6년 전,6년 전,ko
테이큰커피,광진구,화양동,Taken+Coffee,,,Centum Lee,4,지나는 길에 ~ MSGR 한잔 했습니다 ~ 마구 달지않고 적절 달달함 아주 작은 곡물? 씹히는 재미 맛도 있습니다 ^^,수정일: 1주 전,ko
테이큰커피,광진구,화양동,Taken+Coffee,,,Shadrack Tab,5,아기자기하고 다양한 음료가 믾은 커피집,1년 전,ko
테이큰커피,광진구,화양동,Taken+Coffee,,,이은혜,5,"다양한 메뉴, 많은 양, 저렴한 가격 모두를 갖춘 카페. 카페는 좁으니 테이크아웃을 추천합니다.",7년 전,ko
테이큰커피,광진구,화양동,Taken+Coffee,,,이름모를,5,다양한 메뉴! 저렴한 가격! 퀼리티! 테이크아웃식 커피집 입니다. 안에서 잠시는 머물수 있어요.,4년 전,ko
테이큰커피,광진구,화양동,Taken+Coffee,,,Chris Lee,4,분위기 있고 저렴한 카페,6년 전,ko
테이큰커피,광진구,화양동,Taken+Coffee,,,r s,5,블루베리 스무디가 맛있어요,1년 전,ko
테이큰커피,광진구,화양동,Taken+Coffee,,,전종진,5,적당한 가격과 커피망 일품,5년 전,ko
테이큰커피,광진구,화양동,Taken+Coffee,,,godvryu rud,5,godvryu rud지역 가이드 · 5년 전 맛있네요,5년 전,ko
테이큰커피,광진구,화양동,Taken+Coffee,,,"점심맛집과 카페탐방, 간혹 술집",4,커피와 라떼맛집,1년 전,ko
테이큰커피,광진구,화양동,Taken+Coffee,,,eunjin chung,5,코코넛위드샷!!,4년 전,ko
테이큰커피,광진구,화양동,Taken+Coffee,,,Lia,4,프랜차이즈 같은 느낌의 독립형 커피숍 ^^ 빠르고 가성비 좋습니다 ^^ ❤️ 역에서도 매우 가깝고 주변에 수십명의 사람들이 이 커피를 들고 산책하는 모습을 볼 수 있어요~~ 그래서 처음에는 프랜차이즈인 줄 알았어요! 그들은 말할 것도 없이 BIG 메뉴를 가지고 있으며 우리는 아메리카노와 초콜릿 프라푸치노를 먹었습니다 ^^ 둘 다 맛있었습니다 ~~ 똑같이 맛있을 것 같은 코코넛 라떼를 먹으러 돌아갑니다 ~~,1년 전,ko
테이큰커피,광진구,화양동,Taken+Coffee,,,Inae Kang,5,Inae 6달 전음식: 5서비스: 5분위기: 5,6달 전,ko
테이큰커피,광진구,화양동,Taken+Coffee,,,ZHONGCHENG ZHENG,4,ZHONGCHENG ZHENG지역 가이드 · 3년 전,3년 전,ko
투썸플레이스,광진구,자양3동,%ED%88%AC%EC%8D%B8%ED%94%8C%EB%A0%88%EC%9D%B4%EC%8A%A4+%EA%B1%B4%EB%8C%80%EC%8A%A4%ED%83%80%EC%8B%9C%ED%8B%B0%EC%A0%90,,,모아스토리,4,요즘 투썸플레이스가 괜찮죠~ 라떼 맛도 좋더라구요. 건대스타시티 1층에 있는 투썸은 휠체어 타고 이용하기도 참 좋았어요. 넓기도 하구요~~ 추천!!! 👍,3달 전,ko
투썸플레이스,광진구,자양3동,%ED%88%AC%EC%8D%B8%ED%94%8C%EB%A0%88%EC%9D%B4%EC%8A%A4+%EA%B1%B4%EB%8C%80%EC%8A%A4%ED%83%80%EC%8B%9C%ED%8B%B0%EC%A0%90,,,Changouk Lee,5,"주변에 새로 오픈한 커피카페들에 비해 좀 낡긴 했지만, 스탭들이 항상 친절하고 편안히 커피 한잔하기 좋은 위치에 있습니다. 단,주말은 사람이 너무 많네요. 주변 커피숖 모두가 그렇긴 하지만 ㅎ~",5년 전,ko
투썸플레이스,광진구,자양3동,%ED%88%AC%EC%8D%B8%ED%94%8C%EB%A0%88%EC%9D%B4%EC%8A%A4+%EA%B1%B4%EB%8C%80%EC%8A%A4%ED%83%80%EC%8B%9C%ED%8B%B0%EC%A0%90,,,BORA LEE,4,매장이 넓은데 콘센트는 적은 편이어서 노트북 작업 등은 불편할 수 있어요. 매장은 깔끔한 편이에요.,1년 전,ko
투썸플레이스,광진구,자양3동,%ED%88%AC%EC%8D%B8%ED%94%8C%EB%A0%88%EC%9D%B4%EC%8A%A4+%EA%B1%B4%EB%8C%80%EC%8A%A4%ED%83%80%EC%8B%9C%ED%8B%B0%EC%A0%90,,,강종성,3,건대역근처는 위생이 별로라 안갔는데 여긴 괜찮네요 다만 화장실갈때 불편해요 코로나땜시 돌아서 나가야함 이건 투썸잘못이 아니라서 ㅋㅋ별3개인이유는 맛은 별로임...쿠폰있어서 먹은거라... 투썸은 역시 케잌입니다...,4년 전,ko
