상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220807884006,카페첼리스타,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680531,논현2동,1168010800,논현동,1.17e+18,1,대지,272,26.0,서울특별시 강남구 논현동 272-26,116804000000.0,서울특별시 강남구 봉은사로43길,18,,1.17e+24,우림빌딩,서울특별시 강남구 봉은사로43길 18,135833,6103,,1,,127.0398131,37.51042582
MA0101202209A0053228,카페컬렉터,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680531,논현2동,1168010800,논현동,1.17e+18,1,대지,93,4.0,서울특별시 강남구 논현동 93-4,116802000000.0,서울특별시 강남구 도산대로,332,,1.17e+24,문화빌딩,서울특별시 강남구 도산대로 332,135819,6055,,1,,127.0382471,37.5225178
MA010120220804032164,카페포엠,본점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680510,신사동,1168010700,신사동,1.17e+18,1,대지,525,14.0,서울특별시 강남구 신사동 525-14,116804000000.0,서울특별시 강남구 압구정로4길,13,11.0,1.17e+24,,서울특별시 강남구 압구정로4길 13-11,135888,6028,,2,,127.0209844,37.52230589
MA010120220813584835,캔픽,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680590,삼성2동,1168010500,삼성동,1.17e+18,1,대지,125,30.0,서울특별시 강남구 삼성동 125-30,116804000000.0,서울특별시 강남구 테헤란로79길,51,,1.17e+24,,서울특별시 강남구 테헤란로79길 51,135875,6156,,1,,127.0537813,37.51006889
MA0101202409A0125578,커피나인신사,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680510,신사동,1168010700,신사동,1.17e+18,1,대지,511,20.0,서울특별시 강남구 신사동 511-20,116804000000.0,서울특별시 강남구 도산대로1길,18,,1.17e+24,,서울특별시 강남구 도산대로1길 18,135887,6035,,,,127.0200782,37.51786411
MA010120220803355542,커피랑차랑,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680590,삼성2동,1168010500,삼성동,1.17e+18,1,대지,1,,서울특별시 강남구 삼성동 1,116803000000.0,서울특별시 강남구 학동로,402,,1.17e+24,강남구청역,서울특별시 강남구 학동로 402,135863,6088,,,,127.0417961,37.51699345
MA0106202201A0153432,커피빈국기원사거리점,코리아,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680640,역삼1동,1168010100,역삼동,1.17e+18,1,대지,827,65.0,서울특별시 강남구 역삼동 827-65,116804000000.0,서울특별시 강남구 테헤란로8길,42,,1.17e+24,,서울특별시 강남구 테헤란로8길 42,135935,6240,,,,127.032161,37.49614721
MA0106202201A0153233,커피빈삼성봉은사로점,코리아,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1.17e+18,1,대지,77,11.0,서울특별시 강남구 삼성동 77-11,116802000000.0,서울특별시 강남구 영동대로,607,,1.17e+24,,서울특별시 강남구 영동대로 607,135871,6087,,,,127.0594854,37.51454415
MA0106202201A0153520,커피빈차병원점,코리아,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680640,역삼1동,1168010100,역삼동,1.17e+18,1,대지,650,9.0,서울특별시 강남구 역삼동 650-9,116803000000.0,서울특별시 강남구 논현로,566,,1.17e+24,,서울특별시 강남구 논현로 566,135913,6135,,,,127.0347218,37.50703965
MA0106202201A0153174,커피빈테헤란로하이닉스뒷점,코리아,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680630,대치4동,1168010600,대치동,1.17e+18,1,대지,890,60.0,서울특별시 강남구 대치동 890-60,116804000000.0,서울특별시 강남구 테헤란로70길,12,,1.17e+24,,서울특별시 강남구 테헤란로70길 12,135839,6193,,,,127.0531555,37.50474424
MA0101202210A0049880,커피에반하다역삼디오빌점,,I2,음식,I212,비알코올 ,I21201,카페,G47991,자동 판매기 운영업,11,서울특별시,11680,강남구,11680650,역삼2동,1168010100,역삼동,1.17e+18,1,대지,720,25.0,서울특별시 강남구 역삼동 720-25,116803000000.0,서울특별시 강남구 언주로,427,,1.17e+24,대우디오빌,서울특별시 강남구 언주로 427,135541,6221,,1,,127.0426809,37.50145982
MA0101202306A0097799,컴포즈커피,역삼테헤란로점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680640,역삼1동,1168010100,역삼동,1.17e+18,1,대지,828,21.0,서울특별시 강남구 역삼동 828-21,116804000000.0,서울특별시 강남구 테헤란로10길,25,,1.17e+24,뜨라네,서울특별시 강남구 테헤란로10길 25,135935,6239,B,,,127.0330211,37.49757958
MA0101202406A0235329,컴포즈커피개포,중앙점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680675,개포3동,1168010300,개포동,1.17e+18,1,대지,12,4.0,서울특별시 강남구 개포동 12-4,116803000000.0,서울특별시 강남구 개포로,615,,1.17e+24,개포동석탑프라자,서울특별시 강남구 개포로 615,135939,6335,3,,,127.075593,37.49265853
MA0101202209A0078002,케이엔커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680590,삼성2동,1168010500,삼성동,1.17e+18,1,대지,140,42.0,서울특별시 강남구 삼성동 140-42,116804000000.0,서울특별시 강남구 선릉로96길,5,6.0,1.17e+24,,서울특별시 강남구 선릉로96길 5-6,135875,6161,,1,,127.0490286,37.50654803
MA010120220811743465,클로리스삼성,중앙역점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680580,삼성1동,1168010500,삼성동,1.17e+18,1,대지,145,,서울특별시 강남구 삼성동 145,116803000000.0,서울특별시 강남구 봉은사로,502,,1.17e+24,삼하빌딩,서울특별시 강남구 봉은사로 502,135878,6163,,1,,127.0538512,37.51288901
MA010120220810097369,키쉬미뇽,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680750,수서동,1168011500,수서동,1.17e+18,1,대지,728,,서울특별시 강남구 수서동 728,116803000000.0,서울특별시 강남구 광평로,270,,1.17e+24,수서역,서울특별시 강남구 광평로 270,135885,6362,339,,,127.101854,37.48738593
MA010120220811122578,테더,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680521,논현1동,1168010800,논현동,1.17e+18,1,대지,32,18.0,서울특별시 강남구 논현동 32-18,116804000000.0,서울특별시 강남구 논현로145길,19,,1.17e+24,,서울특별시 강남구 논현로145길 19,135815,6041,,1,,127.0272609,37.51746622
MA010120220802288223,테라포커스,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680640,역삼1동,1168010100,역삼동,1.17e+18,1,대지,637,20.0,서울특별시 강남구 역삼동 637-20,116804000000.0,서울특별시 강남구 강남대로94길,67,,1.17e+24,호전빌딩,서울특별시 강남구 강남대로94길 67,135909,6131,,,,127.0325475,37.50082333
MA010120220811686572,투썸플레이스강남도산점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680545,압구정동,1168010700,신사동,1.17e+18,1,대지,594,14.0,서울특별시 강남구 신사동 594-14,116804000000.0,서울특별시 강남구 도산대로37길,19,,1.17e+24,티앤티빌딩,서울특별시 강남구 도산대로37길 19,135893,6024,,1,,127.0312107,37.52228561
MA010120220800149336,투썸플레이스압구정로데오역점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680545,압구정동,1168010700,신사동,1.17e+18,1,대지,664,6.0,서울특별시 강남구 신사동 664-6,116803000000.0,서울특별시 강남구 선릉로,845,,1.17e+24,,서울특별시 강남구 선릉로 845,135897,6018,,2,,127.0403313,37.52758975
MA0101202305A0015110,파리바게뜨삼성카페점,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11680,강남구,11680610,대치2동,1168010600,대치동,1.17e+18,1,대지,944,24.0,서울특별시 강남구 대치동 944-24,116804000000.0,서울특별시 강남구 테헤란로88길,17,,1.17e+24,,서울특별시 강남구 테헤란로88길 17,135846,6180,,1,,127.060282,37.50655184
MA0106202301A0274869,파리바게뜨학동역고려은단,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11680,강남구,11680531,논현2동,1168010800,논현동,1.17e+18,1,대지,215,5.0,서울특별시 강남구 논현동 215-5,116803000000.0,서울특별시 강남구 논현로,660,,1.17e+24,,서울특별시 강남구 논현로 660,135829,6105,,,,127.0316819,37.51291505
MA010120220804841502,파브리끄역삼GFC점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680640,역삼1동,1168010100,역삼동,1.17e+18,1,대지,738,1.0,서울특별시 강남구 역삼동 738-1,116804000000.0,서울특별시 강남구 역삼로17길,64,,1.17e+24,,서울특별시 강남구 역삼로17길 64,135924,6237,,1,,127.0366178,37.49881289
MA010120220808198056,파운드커피,역삼점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680640,역삼1동,1168010100,역삼동,1.17e+18,1,대지,647,8.0,서울특별시 강남구 역삼동 647-8,116804000000.0,서울특별시 강남구 테헤란로13길,10,,1.17e+24,,서울특별시 강남구 테헤란로13길 10,135911,6133,,1,,127.03257,37.50032777
MA010120220805021348,포리듬,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680650,역삼2동,1168010100,역삼동,1.17e+18,1,대지,725,25.0,서울특별시 강남구 역삼동 725-25,116804000000.0,서울특별시 강남구 논현로86길,34,,1.17e+24,,서울특별시 강남구 논현로86길 34,135921,6223,,1,,127.0403053,37.50036142
MA0106202201A0605673,폴바셋,강남구청역점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680565,청담동,1168010400,청담동,1.17e+18,1,대지,41,2.0,서울특별시 강남구 청담동 41-2,116803000000.0,서울특별시 강남구 학동로,401,,1.17e+24,,서울특별시 강남구 학동로 401,135766,6069,,,,127.041672,37.51764222
MA0106202404A0309365,플로리안커피,,I2,음식,I212,비알코올 ,I21201,카페,I56111,한식 일반 음식점업,11,서울특별시,11680,강남구,11680640,역삼1동,1168010100,역삼동,1.17e+18,1,대지,858,,서울특별시 강남구 역삼동 858,116802000000.0,서울특별시 강남구 강남대로,396,,1.17e+24,,서울특별시 강남구 강남대로 396,135081,6232,,,,127.0283056,37.49815744
MA0101202409A0205151,플리에,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680630,대치4동,1168010600,대치동,1.17e+18,1,대지,916,67.0,서울특별시 강남구 대치동 916-67,116804000000.0,서울특별시 강남구 삼성로67길,48,,1.17e+24,파크뷰,서울특별시 강남구 삼성로67길 48,135843,6201,,1,,127.0556628,37.50017498
MA010120220801044459,하늘정원,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680750,수서동,1168011500,수서동,1.17e+18,1,대지,448,4.0,서울특별시 강남구 수서동 448-4,116804000000.0,서울특별시 강남구 광평로46길,5,4.0,1.17e+24,,서울특별시 강남구 광평로46길 5-4,135883,6362,,3,,127.0995341,37.48591927
MA0101202311A0098192,하이하이,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680630,대치4동,1168010600,대치동,1.17e+18,1,대지,906,5.0,서울특별시 강남구 대치동 906-5,116804000000.0,서울특별시 강남구 선릉로76길,28,,1.17e+24,,서울특별시 강남구 선릉로76길 28,135841,6197,,2,,127.0528934,37.50190619
MA010120220805404732,할리스청담삼성로점,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11680,강남구,11680590,삼성2동,1168010500,삼성동,1.17e+18,1,대지,20,5.0,서울특별시 강남구 삼성동 20-5,116804000000.0,서울특별시 강남구 삼성로119길,8,,1.17e+24,청담카이로스빌딩,서울특별시 강남구 삼성로119길 8,135508,6091,,1,,127.0506299,37.51624216
MA0101202406A0567546,혜아리,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11680,강남구,11680630,대치4동,1168010600,대치동,1.17e+18,1,대지,916,38.0,서울특별시 강남구 대치동 916-38,116804000000.0,서울특별시 강남구 역삼로78길,24,,1.17e+24,,서울특별시 강남구 역삼로78길 24,135843,6201,,,,127.0573258,37.50093103
MA0101202308A0002206,호밀호두,선릉역점,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11680,강남구,11680590,삼성2동,1168010500,삼성동,1.17e+18,1,대지,141,37.0,서울특별시 강남구 삼성동 141-37,116803000000.0,서울특별시 강남구 테헤란로,340,,1.17e+24,선릉역,서울특별시 강남구 테헤란로 340,135876,6212,,,,127.0489481,37.50450279
MA010120220804023867,호원당,,I2,음식,I210,기타 간이,I21001,빵/도넛,I56191,제과점업,11,서울특별시,11680,강남구,11680545,압구정동,1168010700,신사동,1.17e+18,1,대지,608,10.0,서울특별시 강남구 신사동 608-10,116804000000.0,서울특별시 강남구 압구정로34길,26,,1.17e+24,,서울특별시 강남구 압구정로34길 26,135894,6022,,,,127.030545,37.52640337
MA010120220800091651,24시무인카페만월경,길동점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11740,강동구,11740685,길동,1174010500,길동,1.17e+18,1,대지,137,2.0,서울특별시 강동구 길동 137-2,117403000000.0,서울특별시 강동구 명일로,200,33.0,1.17e+24,신진빌딩,서울특별시 강동구 명일로 200-33,134809,5349,,1,,127.1475079,37.53707315
MA010120220804402570,83도씨,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11740,강동구,11740685,길동,1174010500,길동,1.17e+18,1,대지,359,15.0,서울특별시 강동구 길동 359-15,117404000000.0,서울특별시 강동구 천중로50길,39,,1.17e+24,,서울특별시 강동구 천중로50길 39,134812,5343,,,,127.1425218,37.5389984
MA0106202201A2364440,강동구청DT,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11740,강동구,11740640,성내1동,1174010800,성내동,1.17e+18,1,대지,550,,서울특별시 강동구 성내동 550,117403000000.0,서울특별시 강동구 성내로,32,,1.17e+24,,서울특별시 강동구 성내로 32,134851,5399,,,,127.1238022,37.52918959
MA010120220808532131,강동시니어상담카페,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11740,강동구,11740525,상일1동,1174010300,상일동,1.17e+18,1,대지,148,,서울특별시 강동구 상일동 148,117403000000.0,서울특별시 강동구 동남로,888,,1.17e+24,,서울특별시 강동구 동남로 888,134837,5278,,,,127.1568188,37.55285565
MA0101202505A0011173,겟브레디,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11740,강동구,11740660,성내3동,1174010800,성내동,1.17e+18,1,대지,440,4.0,서울특별시 강동구 성내동 440-4,117404000000.0,서울특별시 강동구 양재대로85길,17,,1.17e+24,만성재,서울특별시 강동구 양재대로85길 17,134846,5408,,1,,127.1336249,37.52436754
MA010120220804757987,고희,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11740,강동구,11740540,명일2동,1174010100,명일동,1.17e+18,1,대지,149,,서울특별시 강동구 명일동 149,117404000000.0,서울특별시 강동구 상암로67길,35,,1.17e+24,제,서울특별시 강동구 상암로67길 35,134826,5271,,1,,127.1556316,37.54790174
MA010120220809238977,과일의시작카페야미,강동점,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11740,강동구,11740620,천호3동,1174010900,천호동,1.17e+18,1,대지,447,17.0,서울특별시 강동구 천호동 447-17,117402000000.0,서울특별시 강동구 천호대로,1089,,1.17e+24,강동헤르셔,서울특별시 강동구 천호대로 1089,134864,5339,비,1,,127.1331149,37.53660371
